Record Length,2500,Points,-1.000000E-6,568.000018597E-3,
Sample Interval,3.99999989E-9,s,-996.000039777E-9,568.000018597E-3,
Trigger Point,250.00000644,Samples,-991.999968392E-9,568.000018597E-3,
,,,-988.000010693E-9,564.000010490E-3,
,,,-984.000052995E-9,568.000018597E-3,
,,,-979.999981610E-9,568.000018597E-3,
Source,CH1,,-976.000023911E-9,568.000018597E-3,
Vertical Units,Volts,,-971.999952526E-9,568.000018597E-3,
Vertical Scale,100.0000047E-3,,-967.999994828E-9,568.000018597E-3,
Vertical Offset,0,,-964.000037129E-9,564.000010490E-3,
Horizontal Units,s,,-959.999965744E-9,564.000010490E-3,
Horizontal Scale,1.000000E-6,,-956.000008046E-9,564.000010490E-3,
Pt Fmt,Y,,-951.999993504E-9,564.000010490E-3,
Yzero,-3.00000000,,-947.999978962E-9,568.000018597E-3,
Probe Atten,1.000000,,-944.000021263E-9,564.000010490E-3,
,,,-940.000006722E-9,564.000010490E-3,
Note,TDS 2022B - 14:40:38   18.09.2014,,-935.999992180E-9,564.000010490E-3,
,,,-931.999977638E-9,564.000010490E-3,
,,,-928.000019940E-9,564.000010490E-3,
,,,-924.000005398E-9,572.000026703E-3,
,,,-919.999990856E-9,564.000010490E-3,
,,,-915.999976314E-9,572.000026703E-3,
,,,-912.000018616E-9,572.000026703E-3,
,,,-908.000004074E-9,572.000026703E-3,
,,,-903.999989532E-9,568.000018597E-3,
,,,-899.999974990E-9,572.000026703E-3,
,,,-896.000017292E-9,576.000034809E-3,
,,,-892.000002750E-9,576.000034809E-3,
,,,-887.999988208E-9,572.000026703E-3,
,,,-883.999973667E-9,572.000026703E-3,
,,,-880.000015968E-9,576.000034809E-3,
,,,-876.000001426E-9,572.000026703E-3,
,,,-871.999986884E-9,564.000010490E-3,
,,,-868.000029186E-9,572.000026703E-3,
,,,-864.000014644E-9,568.000018597E-3,
,,,-860.000000102E-9,568.000018597E-3,
,,,-855.999985561E-9,568.000018597E-3,
,,,-852.000027862E-9,572.000026703E-3,
,,,-848.000013320E-9,568.000018597E-3,
,,,-843.999998779E-9,564.000010490E-3,
,,,-839.999984237E-9,568.000018597E-3,
,,,-836.000026538E-9,564.000010490E-3,
,,,-832.000011997E-9,564.000010490E-3,
,,,-827.999997455E-9,568.000018597E-3,
,,,-823.999982913E-9,568.000018597E-3,
,,,-820.000025215E-9,572.000026703E-3,
,,,-816.000010673E-9,568.000018597E-3,
,,,-811.999996131E-9,568.000018597E-3,
,,,-807.999981589E-9,572.000026703E-3,
,,,-804.000023891E-9,572.000026703E-3,
,,,-800.000009349E-9,572.000026703E-3,
,,,-795.999994807E-9,568.000018597E-3,
,,,-791.999980265E-9,568.000018597E-3,
,,,-788.000022567E-9,572.000026703E-3,
,,,-784.000008025E-9,576.000034809E-3,
,,,-779.999993483E-9,568.000018597E-3,
,,,-775.999978941E-9,576.000034809E-3,
,,,-772.000021243E-9,572.000026703E-3,
,,,-768.000006701E-9,572.000026703E-3,
,,,-763.999992159E-9,576.000034809E-3,
,,,-759.999977618E-9,576.000034809E-3,
,,,-756.000019919E-9,568.000018597E-3,
,,,-752.000005377E-9,568.000018597E-3,
