-2.080815479460416395e-01
-2.182750412012451902e-01
-2.152230971128608894e-01
-2.083867423548800557e-01
-2.007568821339193177e-01
-1.972776658731612009e-01
-1.985594823902826211e-01
-1.955685771836659925e-01
-1.906854666422511113e-01
-1.906244277604834392e-01
-1.985594823902826211e-01
-2.088750534090215438e-01
-2.126594640786180768e-01
-2.119880363791735445e-01
-2.049075260941219667e-01
-1.937984496124031120e-01
-1.829335286577550013e-01
-1.682231581517426577e-01
-1.483244826954770168e-01
-1.237868522248672387e-01
-9.961545504486357672e-02
-8.118171275102240014e-02
-6.818043093450527892e-02
-5.609473234450344792e-02
-4.284929500091558263e-02
-2.746749679545870682e-02
-1.568699261429530589e-02
-1.104803759995116874e-02
-3.784410669596532939e-03
1.477140938778001567e-02
3.436489043520722653e-02
4.443630592687541903e-02
5.224928279313922896e-02
6.341939815662576974e-02
7.837392418970884345e-02
9.253494475981199896e-02
9.808948300067142634e-02
9.216871146920588287e-02
9.003235060733687234e-02
9.906610510895440258e-02
1.046816822315815160e-01
1.001648049807727509e-01
8.997131172556918632e-02
8.752975645486174572e-02
9.015442837087224437e-02
8.582066776536653729e-02
7.843496307147652946e-02
6.714276994445461666e-02
5.243239943844228701e-02
3.961423426722822383e-02
2.392724165293291794e-02
1.007141549166819250e-02
-2.807788561313556697e-03
-1.666361472257828213e-02
-2.716230238662027674e-02
-3.949215650369285180e-02
-4.748825001525971978e-02
-5.151681621192699678e-02
-5.817005432460477243e-02
-6.775315876213147681e-02
-8.057132393334553999e-02
-9.100897271561984858e-02
-1.015686992614295292e-01
-1.146920588414820225e-01
-1.306842458646157723e-01
-1.424037111640114872e-01
-1.449673441982542998e-01
-1.474088994689617405e-01
-1.483855215772447167e-01
-1.526582433009827378e-01
-1.548556430446194343e-01
-1.450283830800219720e-01
-1.342245010071415612e-01
-1.317829457364341206e-01
-1.377647561496673501e-01
-1.442959164988097398e-01
-1.428920222181529753e-01
-1.334309955441616291e-01
-1.344686565342123052e-01
-1.440517609717389957e-01
-1.485686382225477609e-01
-1.416102057010315551e-01
-1.241530855154733548e-01
-1.150582921320881385e-01
-1.072453152658243286e-01
-9.650247207471158994e-02
-8.344015137642678270e-02
-6.854666422511139501e-02
-5.908563755112006266e-02
-5.566746017212964581e-02
-5.566746017212964581e-02
-5.017396081303790445e-02
-4.748825001525971978e-02
-4.657266678874442956e-02
-3.869865104071293360e-02
-3.296099615455044818e-02
-2.630775804187267253e-02
-1.226881523530488904e-02
4.150643960202649030e-03
